Title,Pub Year
Applied spectroscopy using molecular gas lasers,1998
Nonlinear optical resonances on the 21S-23S transition of helium,1998
Coherent ellipsometry of close atomic and ionic resonances by means of coherent four-wave mixing,1998
Diagnostic of argon discharges through diode lasers,1998
Ultrafast energy relaxation of molecular vibrations at interfaces probed by three-color sum-frequency spectroscopy,1998
Amplification of harmonics generated by wave mixing,1998
New types of spatial solitons in photorefractive crystals,1998
On the way towards the pulse-duration limits in prismless KLM Cr:LiSGaF and Cr:LiSAF lasers,1998
Ultrabroadband active media for generation of ultrashort optical pulses,1998
Ultrafast dynamics and parametric excitations of microcavity modes,1998
"Atoms in short, intense laser pulses: A review of recent progress in ab initio approaches",1998
Femtosecond plasma in solid targets with reduced thermal conduction: X-ray production and second harmonic generation,1998
Magnetostatic optical elements for laser-cooled atoms,1998
One-atom maser and laser with quantized motion,1998
Laser cooling and Wigner crystallization of resonant plasma in magneto-optical trap,1998
Measurements of hyperfine structure of stable and unstable Eu+ in a Paul trap,1998
Ca optical frequency standard,1998
Novel schemes for laser diode frequency stabilization onto atomic references,1998
High-accuracy microwave and optical frequency standards using laser-cooled Hg+ ions,1998
A highly stabilized 10-watt Nd:YAG laser for the laser interferometer gravitational-wave observatory (LIGO),1998
Investigation of an injection-locked Nd:YAG laser for the gravitational wave detection,1998
Ultrastable lasers in gravitational experiments,1998
Two-dimensional measurement of optical parameters of superhigh-quality mirrors,1998
Quantum optics and sub-shot noise spectroscopy with squeezed semiconductor lasers,1998
Transformation of quantum polarization fluctuations of laser radiation at doubling frequency,1998
Atomic localization in optical cavity QED,1998
"Nonclassical polarization states of light, switching effect in the Stokes parameters, and the problem of quantum computing for nonlinear distributed feedback systems",1998
Synchronization of quantum transitions by the coherent interaction of ultrashort electromagnetic pulses with multilevel quantum systems,1998
Trends in packaging of high power semiconductor laser bars,1998
Next-generation laser for inertial confinement fusion,1998
46 W TEM00 output characteristic and thermal lensing effect of VPS laser under LD pumping distribution control,1998
High-order stimulated Raman scattering combined with second harmonic generation in acentric Ca4Gd(BO3)3O crystals,1998
Porous silicon optical filters for application to laser technology,1998
Neodymium-activated Ca4GdB3O10 (Nd:GdCOB):: A multifunctional material exhibiting both laser and nonlinear optical properties,1998
Waveguides in YLF grown by liquid-phase epitaxy,1998
Novel fiber phase conjugators for high-power lasers,1998
Future of high-power fiber lasers,1998
Thermal and nonthermal mechanisms in the removal of port-wine stains,1998
"Laser as medical instrument for surgery: A report including recent results of ear surgery, performed on 15 patients",1998
Excimer laser ophthalmic devices for eye microsurgery,1998
Magnetic resonance imaging using polarized noble gases,1998
The observation of dynamic peculiarities of motility of individual bacterium cells,1998
Processing and properties of large grain (RE)BCO,1998
Process for high growth rate and high superconducting properties of REBCO single crystals,1998
Growth anisotropy in seeded melt growth of YBa2Cu3Ox,1998
Simulation of phase transitions in multiphase systems:: peritectic solidification of (RE)Ba2Cu3O7-x superconductors,1998
Change in the melting point of RE1.8(Ba1-xSrx)2.4Cu3.4Oy,1998
Processing and characterization of YBCO grain boundaries obtained by the liquid phase removal method,1998
"The role of uranium, with and without irradiation, in the achievement of Jc≈300000 A cm-2 at 77 K in large grain melt-textured Y123",1998
Investigation of the controlled growth of large undoped and Pt-containing YBCO pseudo-crystals,1998
Crystal growth of the neodymium-rich Nd1+xBa2-xCu3Oz solid solution,1998
Feasibility of manufacturing large domain YBCO Levitators™ by using melt processing techniques,1998
Growth of YBaCuO single-domains up to 7 cm,1998
Large domain growth of Ag-doped YBaCuO-system superconductor,1998
Batch-processing and bonding of melt-textured YBCO for motor applications,1998
"Processing, Y2BaCuO5 distribution and critical current density in large grain Pt-doped YBCO",1998
High Jc YBCO current lead by unidirectional solidification,1998
Improved flux pinning through Ce additions in melt textured YBa2Cu3O7-δ,1998
"Preparation and melt processing of (RE,Y)BaCuO (RE=Nd,Sm) and (Nd,Sm)BaCuO composites",1998
"Modified processing, microstructure and improved properties of NdBaCuO bulk materials",1998
Fabrication of large single-domain Sm123 superconductors by OCMG method,1998
Melt processing of La-Ba-Cu-O superconductors with high TC,1998
Synthesis of polycrystalline BaZrO3 coatings,1998
Near net-shape manufacturing of metal sheathed superconductors by high energy rate forming techniques,1998
Microstructure and transport behavior of grain boundaries in YBa2Cu3Oy:: a comparison between thin films and bulk bicrystals,1998
Homogeneity of top-seeded single-grained YBCO superconductors,1998
"Microstructural studies of quenched partially-melted Y-123 materials and Y-123 with Y-211, PtO2 and CeO2 additions",1998
High temperature deformation of Bridgman melt-textured YBCO,1998
Thermal stresses and microcracking caused by 211 particles in Y-Ba-Cu-O melt-processed bulks,1998
Effect of BaZrO3 additions on the microstructure and physical properties of melt-textured Y-123 superconducting materials,1998
Trapped field of YBa2Cu3O7 QMG bulk magnets,1998
Comparative study of magnetic fields trapped in YBa2Cu3Oy and SmBa2Cu3Oy superconducting bulks,1998
Homogeneity of superconducting properties in SmBa2Cu3O7-δ seeded melt processed YBCO,1998
The investigation of magnetic flux dynamics in the bulk HTS with the levitation techniques,1998
The effect of an alternating magnetic field on the stability of hard levitation of high-temperature superconductors,1998
Enhanced flux pinning in lithium doped melt grown YBCO by low fluency neutron irradiation,1998
Magneto optical observations of flux dynamics in Nd-Ba-Cu-O bulk superconductors,1998
"Transport currents along c-axis and (a,b) planes in YBCO single domain materials. Critical current densities and normal-superconducting transitions",1998
Losses in magnetic bearings,1998
AC susceptibility data on Dy2O3 seeded randomly oriented Dy-123 mono domains melt-textured superconductor,1998
RE-Ba-Cu-O for high functional superconducting permanent magnet,1998
Brushless ac machines with high temperature superconducting rotors,1998
Hysteresis electrical motors with bulk melt-textured YBCO,1998
Superconducting discs as permanent magnets for magnetic separation,1998
Superconducting bearings in flywheels,1998
Computer modelling of superconductive fault current limiters,1998
Influence of the silicon nitride oxidation on the performances of NCLAD isolation,1998
Structural changes in PMMA under hard x-ray irradiation,1998
A new method for mass fabrication of metallic microstructures,1998
Comparative study of hot embossed micro structures fabricated by laboratory and commercial environments,1998
Fabrication of LIGA mold inserts,1998
Technology for movable microstructures - Transfer of laboratory processes to industrial production,1998
Hot embossing - The molding technique for plastic microstructures,1998
Slip casting of ceramic microcomponents,1998
Multi-functional Valve components fabricated by combination of LIGA processes and high precision mechanical engineering,1998
Reverse current in SI GaAs pixel detectors,1998
The impact of deep acceptors on the performance of VPE-GaAs X-ray detectors,1998
CVD diamond detectors,1998
Homogeneity of CdZnTe detectors,1998
Radiation-hard polycrystalline mercuric iodide semiconductor particle counters,1998
Light emitted GaAs particle detectors,1998
Technology development of 3-D GaAs radiation detectors,1998
In view of low-noise and low-power GaAs front-ends,1998
Notes on Connes' construction of the standard model,1998
The Alpha Magnetic Spectrometer (AMS): search for antimatter and dark matter on the International Space Station,1998
"Instanton, monopole condensation and confinement",1998
Angular ordering and structure functions at small x.,1998
Next-to-leading order QCD corrections to three-jet rates with massive quarks,1998
Measurements of the QCD colour factors at LEP,1998
αs measurement at LEP (√s>Mz),1998
Diffraction at HERA,1998
Vector meson production at HERA,1998
Hadronic final state in deep inelastic scattering at HERA,1998
Polarised structure functions from the SMC experiment,1998
Production of jets at the Tevatron,1998
Production of gauge bosons at the Tevatron,1998
The Z lineshape at LEP,1998
The forward-backward asymmetries of quarks in Z0 decays,1998
Boson pair production and triple gauge couplings,1998
Pair production of W bosons at LEP2,1998
Measurement of the W boson mass from direct reconstruction at LEP,1998
A review of triple gauge boson couplings at LEP2,1998
Two fermion production in e+e- collisions at LEP at centre-of-mass energies between 130 and 172 GeV,1998
Spin analysis of the process e+e-→τ+τ- at LEP,1998
"Measurements of the tau lifetime, the leptonic branching ratios, and test of the lepton universality at LEP",1998
Tests of the Standard Model in τ decays with CLEO,1998
Tau hadronic branching ratios at LEP,1998
Tau physics at p(p)over-bar colliders,1998
Experimental direct limits on neutrino properties,1998
Perspectives for the new Solar Neutrino experiments,1998
Results from the CHORUS neutrino oscillation experiment,1998
Preliminary results from the NOMAD experiment,1998
Beauty hadron lifetime ratios and the problem of τ(Λb),1998
New CLEO results on rare B decays,1998
B hadron lifetime measurements at LEP,1998
Measurement of B mixing and oscillations at LEP,1998
Measurement of the [Vcs] in W-decays at LEP-2,1998
B physics at SLD,1998
B-physics at the Tevatron,1998
Rare decays of neutral kaons,1998
Charm production at HERA,1998
CP violation with kaons at fixed target experiments,1998
Inclusive CP asymmetries in semileptonic decays of B mesons,1998
The HERA-B experiment: Physics programme and status,1998
Theory of CP violation,1998
CDF results on top physics,1998
Recent DO results on the top quark,1998
Search for magnetic monopoles and for nuclearites with the MACRO detector at Gran Sasso,1998
Testing new physics/couplings at the NLC,1998
Search for Higgs particles at LEP,1998
The LEP four-jets puzzle,1998
Searches for new phenomena at the Tevatron collider,1998
Searches for supersymmetry at LEP2,1998
Search for new heavy leptons at LEP,1998
Observation of events at very high Q2 in e+p collisions at HERA,1998
Search for exotic phenomena at HERA with ZEUS,1998
Searching the Higgs with the neurochip TOTEM.,1998
Search for charginos mass-degenerate with the LSP,1998
"Developments in fission, fusion, clusterradioactivity and the extension of the periodic system of elements",1998
Physics with gammasphere,1998
The EUROBALL array,1998
Status of the study of the Giant Dipole Resonance as a probe of the structure of hot nuclei,1998
Giant dipole emission in N/Z asymmetric heavy-ion reactions,1998
"New results in spectroscopy of light, medium and heavy nuclei produced in deep-inelastic heavy-ion reactions",1998
A new phenomenon - shifted identical bands and new region of stable octupole deformation,1998
New insights in the first backbending region of heavy Dy isotopes,1998
Band terminations in the doubly odd nucleus 102Rh,1998
Deformation of highly deformed bands in Nd nuclei,1998
Bands of enhanced deformation in light Pr nuclei,1998
Large oblate deformation of 69Se proven by measured transition probability,1998
Average g-factors of high-spin nuclear states in the quasi-continuum region,1998
High-spin studies of 164Lu using EUROBALL,1998
Octupole vibrational states in the lead region,1998
Octupole excitations in 146Sm,1998
Interfering states and narrow resonances at high excitation energy,1998
Magnetic-rotational bands in Pb isotopes,1998
Measurements of lifetimes and magnetic moments in A≈90 nuclei with EUROBALL Cluster detectors,1998
"The quadrupole moment of 18N, measured with the Level Mixing Resonance (LMR) method",1998
Study of subshell closure at N=40 by Coulomb excitation,1998
Structure of N=Z nuclei in the 1f7/2 shell,1998
From nuclear halos to superheavy nuclei -: Perspectives for nuclear structure research at GSI,1998
Mining a rich seam;: the N=Z line,1998
Synthesis of heavy and superheavy elements,1998
Fusion-fission of nuclei with Z>100 at low excitation energies,1998
Fragmentation of halo nuclei,1998
Realistic shell-model calculations for nuclei in the region of shell closures off stability,1998
Nuclear structure at extreme isospin,1998
Density-dependent pairing in nuclei far from stability,1998
Beta-decay of light nuclei close to the proton drip-line:: 40Ti and 35Ca,1998
Nuclear structure studies of bound and unbound states in drip-line nuclei,1998
Octupole correlations in the A≈110 mass region,1998
Epitaxial clusters studied by synchrotron X-ray diffraction and scanning tunneling microscopy,1998
Measurement of the magnetism of a single atomic plane with X-ray diffraction,1998
Surface and interfacial magnetic diffuse scattering,1998
Non-specular X-ray reflection from sputtered Ni3Al/Ni multilayers,1998
Strain relaxation in thin films of Cu grown on Ni(001),1998
Optimal manipulations with qubits: Universal quantum cloning and universal logical NOT operation,1999
Quantum statistics of light in Raman and Brillouin couplers with losses,1999
Vectorial phase conjugation in four-wave mixing,1999
Phase properties of the contradirectional nonlinearly asymmetric coupler,1999
Quantum interference with femtosecond entangled two-photon fields,1999
Conditional probabilities behind a beam splitter for an amplified single photon,1999
Theory of speckle displacement and decorrelation in the free space geometry,1999
Theoretical study of the optical forces and other characteristical parameters in the standing wave trap,1999
Quantum optical experiments and fundamentals of quantum theory,1999
Experimental implementation of quantum cryptography,1999
Simple synthetic holograms for optical vortices generation,1999
A study of surface coating influence on elastic properties of spruce wood by means of holographic vibration mode visualization,1999
Interference filter with polarization variable half-width at normal incidence,1999
Reconstruction of the corneal topography from lateral-shearing interferograms,1999
Spectral interferometry and its applications in classical optics,1999
Analysis of diffraction processes in gratings,1999
The compensation method for the scale linearization of the high precision laser interferometer,1999
"Fourier spectrometers, design and technology problems",1999
Testing of a form of a pump blade by optical moire topography,1999
Holographic grating and polarization,1999
Collimation of diode laser beams with a single holographic diffractive element,1999
"Devices for terabit optical networks, an overview and trends",1999
Gas sensor based on capillary optical fibre.,1999
Time-domain and spectral-domain low-coherence interferometry applied to dispersion measurements of optical fibers,1999
Novel technique for measuring intermodal dispersion in optical fibers using the spectral interference in the Michelson interferometer configuration,1999
Selected applications of fiber-optic sensors,1999
The erbium doped single-mode fiber amplifier,1999
Design of multilayer optoelectronic devices,1999
Log-amplitude and phase fluctuations of TM modes in an anisotropic optical waveguide,1999
Analysis of distributed feedback dye laser operation,1999
Cars spectrum of CO2 at various pressures,1999
Investigating the formation of the soliton-like pulses in stimulated Raman scattering in dimethylsulphoxide.,1999
Observation of the picosecond supercontinuum,1999
Optimization criteria of lasers end pumped by asymmetrical multimode laser beams,1999
Dynamics of spectral lines in a pulsed CO2 waveguide laser,1999
Heterodyne analysis of the diode pumped Nd:YAG laser radiation,1999
Design and stability measurement of 543 nm He-Ne-I2 laser system,1999
Instrumentation for narrow linewidth semiconductor laser,1999
Mathematical methods of measurement evaluation in the light-cut profile meter,1999
Production of aspherical surfaces of fast lenses in small workshops,1999
"CO2 DIAL system:: Construction, measurements and future development",1999
Spectral bandwidth correction by responsivity measurement,1999
Application of amplitude changes of the monochromatic scattered light to investigation of the dust grain composition,1999
First steps towards an algebraic method of the optical design in the range of all aberration orders,1999
Spectral correction of detector used in illuminance measurements,1999
Photoelastic measurements based on phase stepping imaging polarimetry technique,1999
Applications of speckle displacement and decorrelation in the free space geometry: sensitivity and accuracy of measurement deformation and displacement in mechanics,1999
Optical evaluation of pneumatic tyres growth,1999
Chromatic properties of the bovine eye,1999
A living tissue as the optical pulsatile cuvette contributing to arrangement of the measuring system,1999
Interferometry for in vivo testing the artificial tears on the surface of cornea,1999
Influence of characteristics of the tear film break-up on the point spread function of the eye model,1999
Some aspects of visual acuity measurement,1999
Standing wave trap and single beam gradient optical trap -: experiments and biological applications,1999
Linear and quadratic magneto-optical effects in reflection from a medium with an arbitrary direction of magnetization,1999
Optical investigations of Cr and CrN layers obtained by magnetron sputtering in Ion Beam Assisted Deposition process (IBAD),1999
Optical methods for surface characterisation,1999
The contribution to applications of EBW in the instruments technics,1999
Infrared investigation of the works of art,1999
Comparison of optical and non-optical methods for measuring surface roughness,1999
Influence of the electromagnetic wave polarisation on surface impedance of metal,1999
Design methodology of hybrid lens,1999
The scattering of waves by a vortex in a stratified medium,1999
Nonlinear balance approximations for large Rossby number flows,1999
"Nonlinear geostrophic adjustment, asymmetry and irreversible potential vorticity change",1999
Non-axisymmetric vortex adjustment,1999
Nonlinear instability of elementary stratified flows at large Richardson numbers,1999
Hydrostatic and geostrophic adjustment in a compressible atmosphere,1999
The stability of internal waves,1999
On the linearly-balanced kinetic energy spectrum,1999
A two-layer model of mountain wave breaking and potential vorticity generation,1999
Inertial oscillations and frontogenesis in a zero potential vorticity flow,1999
An equilibrium theory for large-scale features of open-ocean convection,1999
Representing deep cumulus convection in a Hadley circulation model,1999
Dynamics of convective organization simulated by a mesoscale model,1999
Entropy budget and convective available potential energy of deep convection,1999
A numerical study of three dimensional gravity waves triggered by deep convection in the tropics.,1999
Cloud-resolving convection parameterization (CRCP): A novel approach for modeling convecting atmospheres,1999
Tropopause dynamics beyond quasigeostrophy,1999
On the seasonal change in the extratropical tropopause height induced by the stratospheric wave forcing,1999
Rossby wave breaking in Southern Hemisphere upper troposphere,1999
The evolution of a stratospheric wave packet,1999
Tropopause-based mesoscale coherent vortices: A dynamical interpretation of jet streaks,1999
A multiple-regimes approach to atmospheric zonal-flow vacillation,1999
The structure of the thermally forced circulations under different combinations of linear damping,1999
A model for downstream development in variable media,1999
Baroclinic waves at high and low criticality,1999
"V-waves, bow-waves, and wakes in supercritical hydrostatic flow",1999
On initial growth using localized atmospheric vortices,1999
Stochastic models of shear flow turbulence with enstrophy transfer to subgrid-scales,1999
Dependence of singular vector structure and evolution on the choice of norm,1999
"On ENSO's phase locking to the seasonal cycle in the fast SST, fast wave, and mixed mode regimes",1999
Ideal shocks in two-layer flow,1999
The dynamics of wave clouds upwind of coastal orography,1999
The generation of longshore currents and eddies by breaking waves in the surf zone,1999
"Forced-dissipative response for coupled planetary Rossby and topographic shelf modes in homogeneous, cylindrical oceans",1999
Phase speed enhancement of first mode baroclinic Rossby waves,1999
Form drag in flow over periodic topography: An analytic formula,1999
Equilibration of topographically forced growing disturbances in a barotropic model,1999
Flow-topography interaction in a model with a single thermally-active layer,1999
Self-limiting submonolayer growth of InP by alternative triethylindium and tertiarybutylphosphine supply in ultra high vacuum,1999
Thermal cycle annealing and Si doping effects on the crystalline quality of GaAs/Si grown by MBE,1999
Growth of TlInGaP and TlInGaAs for temperature-independent bandgap energy III-V semiconductors,1999
"Properties of (Ga,Mn)As and their dependence on molecular beam growth conditions",1999
Enhancement of nitrogen incorporation in GaInNAs grown by MOVPE using tertiarybutylarsine and dimethylhydrazine,1999
Miscibility gap calculation for Ga1-xInxNyAs1-y including strain effects,1999
Gallium doped ZnO for thin film solar cells,1999
Probing new structures and materials using heat pulse techniques,1999
Exciton spin polarization with center-of-mass dispersion in GaAs/AlGaAs quantum well,1999
Realization of strongly metal-dependent Schottky barrier heights on n-GaAs by in situ electrochemical process,1999
Diagnostic scheme for electrical behavior of dielectrics/GaAs interfaces based on electroreflectance spectroscopy,1999
A novel hydrogen passivation method for GaAs on Si grown by MOCVD,1999
"Transition from GaAs(001)(2x6)-S to (2x3)-S surfaces observed by synchrotron radiation photoelectron spectroscopy, X-ray absorption near edge structure, and X-ray standing waves",1999
Direct evidence for the type-II character of In0.52Al0.48As/AlAs0.56Sb0.44 multiple quantum well structures,1999
The negative magneto-resistance in an Si atomic-layer-doped GaAs,1999
Anomalous growth temperature dependence of electrical properties of InP-based pseudomorphic resonant tunneling diodes grown by molecular beam epitaxy.,1999
Photocapacitance investigation of stoichiometry-dependent deep levels in Sn-doped InP,1999
Optical characterization of GaInNAs/GaAs quantum well structures,1999
Optical quality improvement and blue-shift of GaInNAs/GaAs quantum well structures by thermal annealing,1999
Phase separation mechanism around dislocation in an InGaN/GaN quantum well structure,1999
Effect of hydrogen on ECR-MBE growth process of GaN,1999
Regrowth of GaN and AlGaN on grooved stripe structure,1999
Observation of intersubband absorption in MOCVD grown AlGaN/GaN MQWs,1999
Growth and characterization of Si-doped cubic GaN,1999
Stacking fault and its effect on the GaN epitaxial growth,1999
Structural and optical properties of low-dislocation-density GaN laterally overgrown by metalorganic chemical vapor deposition,1999
Selective area growth (SAG) and epitaxial lateral overgrowth (ELO) of wurtzite GaN on (111) Si substrate by metalorganic vapor phase epitaxy,1999
Preparation of polycrystalline InGaN thin films on indium tin oxide/glass substrates by RF plasma enhanced chemical vapor deposition,1999
Nucleation issue in the nanoscale selective area growth of II-VI semiconductors,1999
Epitaxial growth of ZnSe and ZnCdSe by MBE using mass spectrometer,1999
Growth and optical properties of ZnS1-xTex epilayers by hot-wall epitaxy,1999
Single crystal growth of 3C-SiC on 15R-SiC,1999
Effects of oxidation/anneal atmosphere on SiC MOS interface and MOSFETs,1999
Gating properties of AlN capped Al0.14Ga0.86N/GaN heterojunctions,1999
MOCVD growth of nanometer-scale InGaN self-assembling quantum dots,1999
Strain energy distribution in GaN and InGaN quantum dots on AlN buffer layers: A valence-force-field approach,1999
Codoping in wide band-gap semiconductors,1999
Photoluminescence from Mg-doped cubic GaN grown by MOVPE,1999
High temperature (500 °C) implantation study of P+ and N+ implanted epitaxial N-type 4H-SiC,1999
Reactive ion etching of GaN using Cl2/BCl3,1999
Electrical properties of metal/n-GaN and PCVD-SiO2/n-GaN interfaces,1999
Effect of defect density on the electrical characteristics of Ni/n-GaN contacts,1999
Ohmic contact materials for p-ZnSe and p-GaN,1999
"Near-noble transition-metal-based ohmic contacts to p-type InP:: comparison of base metals (Ni, Pd)",1999
Surface passivation of GaAs grown on Si by selenium sulfide treatment,1999
Two-step GaAs/AlGaAs selective dry etching process to control vertical and lateral recess profile,1999
A novel PMMA-swelling technique to fabricate deep sub-micron T-shaped gate MODFETs,1999
Effect of high temperature annealing on precipitate formation in carbon-doped base of InGaP/GaAs HBTs grown by LP-MOCVD,1999
Mg doping in the MOVPE of AlInP in nitrogen or hydrogen ambient using Cp2Mg,1999
Formation and optical properties of selectively grown InGaN/GaN nanostructures,1999
Extended defect reduction in GaN laterally overgrown on Si(111),1999
Photoassisted anodic etching of n-GaN films in NaOH electrolyte ∼ dependence of carrier concentration of GaN film,1999
Studies of InAs(111) and GaSb(111) thin films grown on LiTaO3(110) substrate by XRD,1999
Coherent and incoherent excitation of two-dimensional plasmons in AlGaAs/GaAs quantum wells by femtosecond laser pulses,1999
Bistability of electroluminescence in In0.52Al0.48As/AlAs0.56Sb0.44 type II multiple quantum well diodes,1999
26.9% efficient and radiation resistant InGaP/GaAs tandem solar cells,1999
Electrical characteristics of MIS capacitors with AlN gate insulators grown by MBE on 4H-SiC substrate,1999
I-V characteristics and two-dimensional electron gas transport properties above room temperature in gate-controlled Al0.15Ga0.85N/GaN heterostructure,1999
Electroluminescence of flip-chip-bonded InP-based HEMTs with 0.1-μm gate,1999
AND function in Coulomb blockade device,1999
Classification problems in the representation theory of finite-dimensional algebras,1999
"Noncommutative Grobner bases, and projective resolutions",1999
Construction of finite matrix groups,1999
Derived tubularity:: a computational approach,1999
Problems in the calculation of group cohomology,1999
On a tensor category for the exceptional Lie groups,1999
Non-commutative Grobner bases and Anick's resolution,1999
A new existence proof of Janko's simple group J4,1999
"The normalization: a new algorithm, implementation and comparisons",1999
A computer algebra approach to sheaves over weighted projective lines,1999
Some open problems in the theory of Kazhdan-Lusztig polynomials and Coxeter groups,1999
Relative trace ideals and Cohen-Macaulay quotients of modular invariant rings,1999
On Sims' presentation for Lyons' simple group,1999
A presentation for the Lyons simple group,1999
Reduction of weakly definite unit forms,1999
Decision problems in finitely presented groups,1999
Some algorithms in invariant theory of finite groups,1999
Coxeter transformations associated with finite dimensional algebras,1999
Condensation of induced representations and an application:: the 2-modular decomposition numbers of Co2,1999
Bimodule and matrix problems,1999
Hyperincursive McCulloch and Pitts neurons for designing a computing flip-flop memory,1999
On the dynamics of entailment-meshes,1999
A model for the construction of elementary concepts,1999
Neuronal and network computation in the brain,1999
A medical prescription for a mind,1999
"Autonomy in anticipatory systems: Significance for functionality, intentionality and meaning",1999
Outline of a philosophy of anticipation,1999
Complexity VIII.: Ontology of closure in complex systems:: The C* hypothesis and the 0° notation,1999
Hyperincursive nature of the l-operator,1999
Structured brain computing and its learning,1999
Anticipatory behavior in animals,1999
Space-time unity and the representation problem,1999
Learning plan applicability through active mental entities,1999
Representation of neural networks as Lotka-Volterra systems,1999
An adaptable Boolean net trainable to control a computing robot,1999
"A categorical framework for concurrent, anticipatory systems",1999
"Walking tree heuristics for biological string alignment, gene location, and phylogenies",1999
Genetic Algorithms and their testing,1999
Discovering and updating rules from databases,1999
Agents: An approach for dynamic process modelling,1999
The application of hybrid artificial intelligence systems for forecasting,1999
Roche lobe overflows in mass-conservative circular binary systems: Constraints on rates of mass exchange and orbital angular momentum loss,1999
On a model for the evolution of a mass-conservative circular binary system by Roche lobe overflow and by emission of gravitational waves,1999
Asymptotically Schwarzschild spacetimes,1999
"The Vaidya metric, the Bach tensor and radiated power",1999
On the nature of black hole entropy,1999
Holography in the flat space limit,1999
"Black holes, strings and polymers",1999
Entanglement/brick-wall entropy's correspondence,1999
Some brane-theoretic no-hair results (and their field-theory duals),1999
Topological censorship and black hole topologies,1999
Higher genus horizons as least area surfaces,1999
Critical collapse of a massless scalar field: Perturbative approach,1999
Self-similar spherically symmetric perfect-fluid models,1999
Radiative falloff in black-hole spacetimes - Part I,1999
Radiative falloff in black-hole spacetimes - Part II,1999
Evolution of evaporating black holes in a higher dimensional inflationary universe.,1999
Metric fluctuation corrections to black hole radiation,1999
A Hamiltonian approach to the mass of isolated black holes,1999
Quasilocal energy and naked black holes,1999
Preheating and supergravity,1999
Scale invariance and cosmology,1999
The bright side of dark matter,1999
Radial variations of G on the galactic scale,1999
A critical examination of Sciama's heavy neutrino hypothesis,1999
Can quantum cosmology give observational consequences of many-worlds quantum theory?,1999
Exotic spaces and quantum gravity,1999
Phase transition in quantum gravity,1999
Schrodinger's equation in general relativity,1999
Quantum time,1999
Gravitational mass in asymptotically de Sitter space-times with compactified dimensions,1999
Dimensional reduction of the effective action and the multiplicative anomaly,1999
Definitions of particle mass in Kaluza-Klein theory,1999
Energy and motion in Kaluza-Klein gravity,1999
Transformation of vacuum solutions of conformal gravity to flat space,1999
Conformal symmetry,1999
Monopole and dyon solutions in the Einstein-Yang-Mills theory in asymptotically AdS space,1999
Perturbation analysis of deformed Q-balls and primordial magnetic fields,1999
"Kinks, energy conditions and spherical symmetry",1999
Perturbative superluminal censorship and the null energy condition,1999
Brill wave initial-value problem,1999
Dynamic Brill wave spacetimes,1999
GRLite and GRTensorJ: Graphical user interfaces to the computer algebra system GRTensorII,1999
Pre-transition phenomena in CdTe near the melting point,1999
Vapor pressure scanning implications of CdTe crystal growth,1999
Recent developments in II-VI substrates,1999
"Parameters of substrates-single crystals of ZnTe and Cd1-xZnxTe (x<0.25), obtained by physical vapor transport technique (PVT)",1999
Zn concentration determination in CdZnTe by NIR spectroscopy,1999
Heat transfer simulation in a vertical Bridgman CdTe growth configuration,1999
Numeric simulation of vertical Bridgman growth of Cd1-xZnxTe melts,1999
Vapour growth and doping of ZnSe single crystals,1999
In situ observation of twin formation during the growth of ZnSe single crystals from the vapor phase,1999
Low resistive ZnSe substrates,1999
Dependence of lattice parameter of melt-grown ZnSe on Zn partial pressure during in situ annealing,1999
Structure defects and phase transition in tellurium-doped ZnSe crystals,1999
Optical transmission of ZnSe crystals grown by solid phase recrystallization,1999
High temperature electrical conductivity in the phase transition region,1999
High temperature electrical conductivity in the Cu solubility limit range in ZnS:Cu,1999
A method for the calculation of defect equilibrium,1999
Study of the chemically activated sublimation of ZnSe,1999
Crystal growth of SrS from Te solution and its optical properties,1999
"Structural properties of MOVPE-grown ZnSe studied by X-ray diffractometry, atomic force microscopy and electron microscopy",1999
Isotopically pure ZnSe crystals grown from the vapor,1999
Preparation of (001) ZnSe surfaces for homoepitaxy,1999
Scanning force microscopy and electron microscopy studies of pulsed laser deposited ZnO thin films: application to the bulk acoustic waves (BAW) devices,1999
Laser emission in HgCdTe in the 2-3.5 μm range,1999
"Can percolation control doping, diffusion and phase segregation in (Hg,Cd)Te?",1999
Influence of structural defects on lattice parameter and measured composition of Hg1-xCdxTe epilayers,1999
Generation-recombination noise and photo-induced transient conductivity in epitaxial CdHgTe long wavelength infrared detectors,1999
Seedless THM growth of CdxHg1-xTe (x ≈ 0.2) single crystals within rotating magnetic field,1999
Doping and contacting of wide gap II-VI compounds,1999
Electron-irradiation enhanced dislocation glide in II-VI semiconductors,1999
Stoichiometry and impurity concentrations in II-VI compounds measured by elastic recoil detection analysis (ERDA),1999
Investigation of indium-defect pairs in CdTe by PAC spectroscopy,1999
Point defect characterization of Zn- and Cd-based semiconductors using positron lifetime spectroscopy,1999
Investigations on the effect of contacts on p-type CdTe DLTS-measurements,1999
Diffusion length of minority carriers in (CdZn)Te and (HgCd)Te single crystals measured by EBIC method,1999
Conductivity change of Au/p-CdTe/Au as a function of the temperature gradient,1999
High-temperature point defect equilibrium in CdTe modelling,1999
IV group dopant compensation effect in CdTe,1999
Experimental evidence of the self-compensation mechanism in CdS,1999
Substrate/layer relationships in II-VIs,1999
Characterization of CdTe substrates and MOCVD Cd1-xZnxTe epilayers,1999
Improvement of CdTe substrate quality by acoustic treatment,1999
"State of the art of (Cd,Zn)Te as gamma detector",1999
