Title,Pub Year
Ground- and excited-state proton transfer in some o-hydroxy aromatic compounds and solvent effect,1999
Theoretical studies of the Grotthuss mechanism in biological proton wires,1999
Effects of model protein environments on the dynamics of proton wires,1999
"An electrophysiological comparison of voltage-gated proton channels, other ion channels, and other proton channels",1999
Flying protons in linked gramicidin A channels,1999
The deuterium isotope effect as a tool to investigate enzyme catalysis:: Proton-transfer control mechanisms in cytochrome c oxidase,1999
Gauging of cytochrome c structural fluctuation by time-resolved proton pulse,1999
Proton binding is part of protein relaxation of flash-excited reaction center from photosynthetic bacteria Rhodobacter sphaeroides,1999
"Structure, molecular dynamics, and host-guest interactions of a water-soluble calix[4]arene",1999
Cation complexation and stereochemistry of macrocycles studies by 13C NMR relaxation-time measurements,1999
A comparative study on liquid state CSA methods,1999
Hydrogen bonding and cooperativity effects on the assembly of carbohydrates,1999
Influence of substituents on the edge-to-face aromatic interaction: Halogens,1999
Organic/inorganic molecular hybrid materials from cubic silsesquioxanes,1999
Maleimide functionalized siloxane resins,1999
Characterization of organically modified silicates by 17O solid state MAS and MQ-MAS NMR,1999
Storage stability of solvent-free condensates of functionalized trialkoxysilanes,1999
Preparation and properties of inorganic-organic hybrids from vinyl- and 3-methacryloxypropyltrimethoxysilane,1999
X-ray and neutron small angle scattering investigations on precursor derived B-C-N ceramics,1999
Organic-inorganic hybrid materials from surface initiated polymerization,1999
Different solvent free synthetic routes to organic/inorganic hybrid materials,1999
Sol-gel chemistry by ring-opening polymerization,1999
Dendrimer-metal nanocomposites,1999
Preparation of novel hollow fiber silica using an organic gel as a template,1999
"A silicon, carbon and deuterium NMR investigation of molecular templating in amorphous silicas",1999
Thermosetting mechanism study of organosilicon polymer containing carborane by solid-state NMR spectroscopy,1999
Carborane-siloxane-diacetylene thermosets and ceramic precursors,1999
Dialkylenecarbonate-bridged polysilsesquioxanes. Hybrid organic-inorganic sol-gels with a thermally labile bridging group,1999
Porosity in polysilsesquioxane xerogels,1999
Controlled cleavage of fully-condensed silsesquioxane frameworks: A revolutionary new method for manufacturing precursors to hybrid inorganic/organic materials,1999
Composition-structure relations in organically modified silica gels,1999
Phosphazene backbones for siloxanes and organic polymers,1999
Melt intercalation of PMMA into organically-modified layered silicate,1999
Calculating phase diagrams of polymer-clay mixtures by combining density functional and self-consistent field theory,1999
Self-assembly of meso- and nanoparticles into 3D ordered arrays and its applications,1999
Formation of mesoscopic polymer dots by rubbing transfer,1999
Superlattices of semiconductor quantum size particles in layered organic acids,1999
Stability of self-assembled organic-inorganic layered perovskite,1999
Covalent attachment of a single dextran polymer between the tip of an atomic force microscope and a gold surface,1999
Integrating organic molecules to silicon surfaces,1999
Self-assembled monolayers derived from bidentate organosulfur adsorbates,1999
Selective depositions of Fe-containing oxide films on mixed self-assembled organic monolayers using microcontact printing,1999
Synthesis and characterization of titania and vanadia thin films at organic self-assembled monolayers,1999
Deposition of nanocrystalline tin (IV) oxide films on organic self-assembled monolayers,1999
Synthesis of TiO2 meso-structured thin films,1999
A new route to prepare hard and anti-scratching coatings at room temperature,1999
"Formation and hydrolytic stabilty of oxygen bridged heterometal bonds (Si-O-Ti, Si-O-Zr, Si-O-Ta) in sol-gel materials",1999
One-pot synthesis of a cubic silicate phase functionalized with phenyl groups,1999
Thermal stability of structurally controlled lamellae and hexagonal mesoporous silicate thin films,1999
Siliceous mesostructured cellular foams with uniformly sized and shaped pores,1999
Synthesis and texture of mesophase templated silica layers seeded with nanoparticles,1999
Protonic conducting properties of sol-gel derived organic/inorganic nanocomposites membrane doped with acidic functional molecules,1999
Nanostructural lithography via photo-initiated phase transformation of silica-surfactant assemblies,1999
Sol-gel synthesis and characterization of molybdenum oxide/polypyrrole hybrids,1999
In situ intercalation/polymerization of melanin into vanadium pentoxide,1999
Modifications of preceramic polymers suitable for corrosion resistant and high temperature coatings,1999
Host-guest systems in the development of anticorrosive polymeric films,1999
Synthesis of hybrid organic-inorganic sol-gel coatings for corrosion resistance,1999
Mechanical properties of low dielectric-constant organic-inorganic hybrids,1999
Effect of curing strategies on porosity in silane-modified silica colloidal coatings,1999
Organic/inorganic hybrid sol-gel derived hard coatings on plastics,1999
Nanoscaled filled sol-gel hybrid materials for powder coatings,1999
Tear strengths of poly(dimethylsiloxane) networks reinforced with in-situ precipitated silica,1999
Mechanical properties of soluble polymer/silica gel hybrids,1999
Viscoelastic responses of inorganic-oranic hybrids polymers,1999
Preparation and properties of PVC-silica composites using different catalysts via sol-gel process,1999
Synthesis-morphology-mechanical properties relationships of polymer-silica nanocomposite hybrid materials,1999
Materials with improved properties from polymer-ceramic nanocomposites,1999
High surface area substrates for DNA arrays,1999
Surface modification of polymers with grafting and coating of silane hybrids and their bioactivity,1999
Lowering the percolation threshold in carbon black-filled polymer composites,1999
"Electronic properties of the model organometallic polymer [M-CC(N)]n (M = Cu(I), Ag(I), Au(I))",1999
Organic-inorganic hybrid materials processing and applications,1999
Photochromic organic-inorganic hybrid nanocomposite hard coatings with tailored fast switching properties,1999
Sol-gel NIR-reflective multilayer coatings on glass through UV-polymerizable ceramic nanoparticles,1999
Fabrication of GRIN-lenses by contactless electrophoretic-gradient formation in transparent nanocomposites,1999
Sol-gel derived titania/ORMOSIL composite thin films for optical waveguide applications,1999
Synthesis & characterization of optically-active lanthanide-doped hybrid inorganic-organic systems,1999
Inorganic quantum dot-organic dendrimer nanocomposite materials,1999
Optical characteristics of silica-poly(ethylene oxide) hybrid thin films,1999
Influence of hybridation with a silicate network on the properties of an Eu3+ complex derived from dipicolinic acid,1999
Fifty years of my protein synthesis,1999
"The time has come, the Walrus said, to talk of many things ... Lewis Carroll, Through the Looking Glass",1999
Novel concepts for the synthesis of cyclic peptide libraries,1999
"Combinatorics, peptide mimetics, and combizymes",1999
Peptides as precursors in the synthesis of heterocyclic positional scanning combinatorial libraries,1999
"Expanding molecular diversity with pseudopeptides and macrotorials: Synthesis, characterization, and biological activities of macrocyclic combinatorial libraries",1999
Solid phase synthesis of peptidomimetics,1999
Determination of the amino acid composition of the bioactive components in peptide libraries,1999
"Backbone amide linker (BAL) for solid-phase synthesis of 2,5-piperazinediones (DKP), useful scaffolds for combinatorial chemistry",1999
Fluorescent quenched substrates for protein disulfide isomerase (PDI) defined by the use of disulfide bridge containing libraries,1999
Solid phase synthesis of cyclic homodetic peptide libraries utilizing a novel intraresin chain transfer,1999
Analysis of O-and N-linked glycopeptide libraries by MALDI-TOF MS:: Application in solid phase assays of carbohydrate-binding-proteins,1999
Unsymmetrically functionalized polyamine libraries by a solid phase strategy starting from their symmetrical polyamine-counterparts,1999
Development of DNA-encoded library containing 109 backbone cyclic peptides on 7 μm glass beads,1999
Introduction of bulky betidamino acids in thyrotropin releasing hormone (TRH),1999
Combinatorial libraries and polyamines in the battle against Third World trypanosomes,1999
Hybrid resins for synthesis and screening of synthetic peptide libraries,1999
Combinatorial libraries:: Equimolar incorporation of benzaldehyde mixtures in reductive alkylation reactions,1999
Potential cancer vaccine: Anti-idiotype antibodies developed from antigen binding peptides bind to human breast cancer antigen,1999
Studying receptor-ligand interactions using encoded amino acid scanning,1999
A double-bond-containing angiotensin and its derivatization into linear vs. branched analogs,1999
Synthesis and application of tyrosine kinase substrate libraries,1999
Encoding schemes for application with polyethylene glycol-polystyrene graft (PEG-PS) supports in solid-phase peptide and small molecule synthesis,1999
Use of phage display and cellulose-bound peptide libraries for the identification of urea herbicide binding peptides,1999
High affinity binding peptides for phosphatase,1999
Five axioms for protein engineering: Keys for understanding protein structure/function?,1999
Novel collagen-mimetic structures,1999
"Preparation and pharmaceutical evaluation of heptakis(2,6-di-O-methyl-3-O-acetyl)-β-cyclodextrin",1999
Characterization of itraconazole/2-hydroxyproyl-β-cyclodextrin inclusion complex in aqueous solution,1999
"Sustained release and intestinal absorption of drug from the hydrophobic α, β- and γ-cyclodextrin complexes",1999
Hydroxypropyl gamma cyclodextrin as a solubiliser and dissolution enhancing agent: The case of tolbutamide - A poorly water-soluble drug,1999
Interactions of surfactants with tolbutamide-β-cyclodextrin inclusion compound:: The consequence in drug dissolution.,1999
Differential scanning calorimetry as an analytical tool in determining the interaction between drug and cyclodextrin,1999
Solubility enhancer decreases the dissolution of complexed drugs: Effect of sodium-lauryl-sulfate on dissolution profile of complexed drugs,1999
Interaction between ranitidine hydrochloride and β-cyclodextrin,1999
Physical and chemical changes in the properties of β-cyclodextrin on inclusion complex formation,1999
A new non-linear method on determination of the stability constant for steroid-cyclodextrin complex,1999
"2,3-dichlorophenoxyacetic acid α- and β-CD inclusion complexes.: A 1H-nuclear magnetic resonance study",1999
Investigation of the inclusion complex and stoichiometry of omeprazole with β-CD by 1H NMR spectroscopy,1999
Influence of cyclodextrins on the chemical stability of salmon calcitonin in aqueous solution,1999
Complexation properties of β-cyclodextrin sulfobutylether sodium salt,1999
How do cyclodextrins enhance drug permeability through biological membranes?,1999
"Differential scanning calorimetry analysis of crystallinity changes of naproxen in ground mixtures with maltohexaose, the non cyclic analog of alpha-cyclodextrin",1999
Dissolution rate and thermal properties of naproxen in mixtures with amorphous or crystalline dimethyl beta-cyclodextrin,1999
Improvement of econazole solubility in multicomponent systems with cyclodextrins and acids,1999
Phase-solubility analysis and molecular modeling in the study of naproxen-cyclodextrin interaction,1999
Potency modification of antibacterial adamantane derivatives by compexation with βCD and HP-βCD.: Study of their thermotropic properties in dipalmitoyl phosphatidylcholine bilayers containing cholesterol and 13C NMR study of their structures,1999
Pharmacological investigations of new peptidocyclodextrins,1999
Characterization of cyclodextrin complexes of (S)-naproxen by X-ray and thermal methods of analysis,1999
CD-medium control of microbial sterol sidechain cleavage,1999
Compressional properties of cyclodextrins,1999
In vitro and in vivo investigations of the specific binding of substance P-γ-cyclodextrin adducts to rat brain NK1 receptors.,1999
Stabilization of retinol with γ-cyclodextrin,1999
Inclusion study in β-cyclodextrin and dimetyl-β-cyclodextrin of antiparasitaries in solution and the solid state,1999
Study of inclusion compound of triamcinolone acetonide,1999
Complexation of bile salts by β-cyclodextrin and derivatives.,1999
1HNMR contribution to prove the formation of inclusion complex between nimesulide and β-cyclodextrin and its hydrophilic derivatives,1999
Complexation of amino acids by 6A-hydroxyethylamino)-6A-deoxy-β-cyclodextrin (β-CDea) and the metallo-derivatives in aqueous solution,1999
Effect of the complexation of ciprofloxacin end norfloxacin with cyclodextrin derivatives on its dissolution characteristics,1999
Effect of hydroxypropyl-β-cyclodextrin on the stability of pilocarpine in solution.: Influence of the complex preparation,1999
Dissolution behavior of diclofenac sodium- β- and hydroxypropyl-β-cyclodextrin inclusion complexes,1999
Effect of (SBE)7m-β-CD on methylprednisolone transport across ethylcellulose microporous membranes,1999
Optimization of entrapment of metronidazole in amphiphilic β-cyclodextrin nanospheres,1999
Cyclodextrin polysulfates in cell biology and therapeutic pharmacology,1999
The use of (SBE)7m-β-CD (CAPTISOL™) as a solubilizing and osmotic agent for controlled and complete oral delivery of poorly water soluble drugs,1999
Preparation and characterization of inclusion complexes of cyclodextrins and tuberculosis primary treatment drugs,1999
Influence of different cyclodextrins on physicochemical and pharmacological properties of etodolac,1999
Solid-state nifedipine-cyclodextrin photostability studies.,1999
Inclusion complexation of nimesulide with β-cyclodextrins and its formulation into tablets,1999
Inclusion complexation of tolfenamic acid with β-cyclodextrins and its formulation into tablets,1999
Preparation by extrusion/spheronization of triamcinolone/β-cyclodextrin pellets as a fast release dosage form,1999
Renaturation of SDS- and thermally denatured cellulase system by α-cyclodextrin,1999
Absorption and recovery of volatile chlorinated hydrocarbons by use of aqueous solutions of branched cyclodextrins,1999
Oxidation of hydrophobic O-dipbenols by lipoxygenase in the presence of cyclodextrins,1999
"Inclusion properties, metal ion coordination ability and analytical applications of trehalose capped cyclodextrins",1999
Covalent and non-covalent adducts based on cyclodextrins and poly(ethyleneoxide),1999
The effect of cyclodextrins on the hydrolysis of benzyl halides,1999
Regioselective substitution of cyclodextrins without using protecting groups,1999
Molecular imprinting system using cyclodextrin,1999
Energy transfer in naphthalene-containing rotaxane and polyrotaxane,1999
Kinetic study of the oxidation of linoleic acid by lipoxygenase in presence of β-cyclodextrin,1999
Esterolysis reaction catalysed by beta-cyclodextrin: Influence of the tacticity of water-soluble polymers.,1999
Cyclodextrin assistance in the enzymatic degradation of the Moringa glucosinolate.,1999
Kinetic effects on the dismutation of superoxide radical by copper(II) complexes of cyclodextrin-based SOD models,1999
Cyclodextrins as molecular templates,1999
Cyclodextrin radicals produced by photochemical hydrogen abstraction by ketones and nitrogen heterocycles,1999
Oxidative stability of docosahexaenoic acid oil (triglyceride form) included in cyclodextrins,1999
Molecular recognition of a self-assembled monolayer of a polydithiocarbamate derivative of β-cyclodextrin on silver,1999
Inhibition by cyclodextrins of nitrosation reactions,1999
Molecular necklaces containing reporter molecules,1999
Molecular dynamics simulations of polyrotaxanes formed by poly(oxytrimethylene) and α-cyclodextrins,1999
Kinetic behavior of β-cyclodextrins immobilized in PEEK-WC membranes,1999
Application of cyclodextrins in nuclear waste management,1999
Optimization of fuel oil desulfuration by β-cyclodextrin,1999
"Inclusion of environmental contaminants with β-cyclodextrin, and adsorption and removal by β-cyclodextrin polymer",1999
Luminescent behavior of Eu(nta)3dipy complex in the presence of β-cyclodextrins,1999
Study of complexation between the pesticide chlorpyrifos and β and HP-β cyclodextrins,1999
Application of randomly methylated β-cyclodextrin for bioremediation of contaminated soil,1999
Modified cyclodextrins as versatile chiral stationary phases in flavour chemistry and life sciences,1999
β-cyclodextrins as molecular scaffolds to reverse the regioselectivity of nitrile oxide cycloadditions,1999
Analysis and characterisation of commercial DM-β-CD.: Influence of mixture composition on chiral separation in capillary electrophoresis and supercritical fluid chromatography,1999
Pure monopentenylated β-cyclodextrin as chiral agent:: Purity check by LC-ELSD and LC-MS,1999
Cyclodextrins dominate the chiral chromatography,1999
New asymmetric β-cyclodextrin derivatives designed for chiral recognition,1999
Study of the formation of the inclusion compound between rhodium(II) 3-chlorocinnamate and β-cyclodextrin.,1999
Formation of inclusion complex of cyclodextrin in organic solvents and alcohols under anhydrous conditions,1999
Inclusion complexes of UV filters in solution and in solid state,1999
Encapsulation of porphyrins by γ-cyclodextrin,1999
Guest-dependent ordering of the self-assembled cyclodextrin inclusion complexes studied by scanning tunneling microscopy,1999
The application of differential conductivity method to the determination of binding constant of β-cyclodextrin with sodium perfluorooctanoate,1999
"Influence of the guest, the type and degree of substitution on inclusion complex formation of substituted β-cyclodextrins",1999
Reliable NMR experiments for the determination of the structure of cyclodextrin inclusion complexes in solution,1999
"1H NMR, circular dichroism and UV-Visible spectroscopic study of inclusion complexes formation between o-, m-, p- hydroxyphenol and β-cyclodextrin",1999
Molar partial properties in host-guest systems:: Application to the inclusion complexes between β-cyclodextrin and sodium alkanoates,1999
The binding of 2-naphthamides to β-cyclodextrin,1999
Publications - New products; Is there any correlation?,1999
Preliminary study of dye sorption by various kinds of insoluble sorbents containing beta-cyclodextrin,1999
Release characteristics of hydrophobic flavor encapsulated in cyclodextrins,1999
A 1H-NMR study of inclusion compounds of model food flavours in β-cyclodextrin,1999
β-cyclodextrin emulsion:: Mecanism of emulsification and application to the preparation of green metalworking fluids,1999
Models of luminescence,1999
"Bonds, bands and luminescence",1999
Theory of optical absorption with electron-hole attraction,1999
Energy transfer rates among rare earth ions in laser crystals,1999
High resolution structural and energy transfer effects in luminescence emission,1999
Effects of octahedral impurities on RE3+ spectra in garnets,1999
Spectroscopic study of trivalent neodymium ions in potassium yttrium fluoride crystals,1999
Anisotropy of internal stress related to paper surface roughening,1999
Multiple light scattering by real coating pigments,1999
Effects of the air content on the rheological properties of coating colours,1999
The effects of fines on coating properties,1999
Experimental and theoretical investigations for metering size press,1999
Instability of the flow in a closed cylindrical cavity and in short-dwell,1999
Characterization of surface topography of coated paper by laser profilometre,1999
Surface topographic and transparent film thickness measurements of paper using laser triangulation profilometry.,1999
Cryoporometry: A new tool for characterizing paper coating structure,1999
Interactions between charged colloids and polyelectrolytes,1999
Application of atomic force microscopy in pigment and dispersion coating analyses,1999
Analysis of coating structure by laser-induced plasma spectrometry,1999
"Printing technologies, papers and research: The challenges ...",1999
Influence of temperature and type of coating latex on the out-of-plane compression behaviour of coating layers,1999
Observing fluid transport into porous coating structures: Some novel findings,1999
"Tappi coating conference - Toronto, 3 May 1999 - Globalisation, changing markets and the challenge to paper coating technology",1999
An overview of the light weight coated papers market,1999
Coating development in Finland,1999
History and developments of coating technologies in Japan,1999
Fifty years of Swedish coating technology development,1999
Brazilian coated paper -: 60 years of history -: 1939-1999,1999
Paper coating in Germany - Roots and developments during the last 50 years,1999
Elimination of short dwell coating deficiency streaks using a flow stabilizing wedge inside the coater head,1999
Simultaneous twin-blade coating:: The success of the first commercial application,1999
Evaluation of the jet fountain applicator in blade coating systems for LWC rotogravure,1999
Wetting line in high-speed free jet coating,1999
Evaluation of thickness of non-immobilized ink at paper surface in offset printing,1999
Polymer-polymer and polymer-pigment interactions implications on ink jet universal media,1999
Effects of coating structure and optics on inkjet printability,1999
Effect of fountain solution on ink tack development and print quality,1999
Effect of a thermally active cobinder on coated paper properties and print quality,1999
The influence of dynamic rheological behavior on final coating properties Part 1 - Relationships between suspension rheology at equilibrium state and dry coating bulk,1999
On-line measurement of coating color quality in coater supply system,1999
Evaluation of infrared dryer performance for papermakers,1999
Roundtable 1: Use of hot soft-nip calendering on coated papers or basestocks,1999
Selection of thickeners for the optimization of coater runnability,1999
Roundtable III: Trends and outlook as seen by major users and specifiers of coated paper and paperboard - A panel discussion,1999
New technology showcase,1999
"Problem solving with the experts - Interactive session 1, trouble shooting coater runnability defects",1999
"Problem solving with the experts - Interactive session 2, trouble shooting print testing defects",1999
How coating structure relates to performance in coated SBS board: A fundamental approach,1999
Filled barrier dispersion coatings,1999
Moisture-gradient precalendering of coated board - A case study,1999
Factors influencing the treatment of paper with fluorochemicals for oil repellency,1999
Recovery of pigment and additives from waste paper coating formulations,1999
Advanced coating technology experience,1999
Evaluation of air removal methods in coating colors,1999
Gases in coating colors - Their impact on runnability and their measurement,1999
Wet and dry coating structure of calcium carbonate pigments with narrow particle size distribution,1999
"The effects of kaolin particle size, structured clay loading, and binder level on glossing and offset print properties - A CLC coating study",1999
In search of synergy: Engineering coatings for maximum performance: Optimizing pigments combinations for maximum performance,1999
Particle motion analysis of oblate spheroids in complex flow geometries,1999
Instability of the flow in a closed cylindrical cavity and in ashort-dwell cavity,1999
Coating solutions for woodcontaining and woodfree paper grades,1999
The influence of freesheet and groundwood basepaper formation on coated and printed paper properties.,1999
A comparison of SGW and TMP as fiber raw material for film coated LWC.,1999
Roundtable VI: The future of hot soft nip calendering,1999
A new stabilizer system for hot melt adhesives,1999
Pelletized hot melt pressure senstive adhesives,1999
New thermally stable thermoplastic polyurethanes for use in hot melt adhesives,1999
The influence of the resin and polymer structures on the performance and handling of polyurethane reactive hot melt adhesives,1999
Automated dispensing of high viscosity hot melt materials using heated positive displacement dispense valves,1999
Hot melt adhesives in Asia after the economic meltdown,1999
Establishing the process window for UV curable pressure sensitive adhesives,1999
A hot melt pressure sensitive mixture design experiment incorporating hydrocarbon resins,1999
Conversion from solvent based PSA technology to low VOC hot melt or UV EB curable PSAs: An economic and technical justification,1999
No dust blends - New physical form of additives,1999
Tutorial: Pressure sensitive adhesives,1999
The global hot melt adhesive market,1999
Application of radial SIS polymers to hot melt pressure sensitve adhesives,1999
Infrared hot melt adhesive detection provides seal verification for primary and secondary a packaging - New technologies provide quality verification on automated packaging lines,1999
New water dispersible hot melts for paper bonding applications,1999
Tackifier resin effects on HMPSA bulk properties,1999
The optimization of heated follower plate design,1999
Units of measurement and conversion factors,1999
Structural investigation of lecithin/cyclohexane solutions,1999
A calorimetric study of thermal hysteresis effects in ganglioside micelles,1999
Electrorheological effects in lecithin organogels with water and glycerol,1999
Langmuir monolayers formed by a novel group of aromatic amphiphiles,1999
Dynamics of vesicles from symmetrical double-chain alkylbenzenesulphonates,1999
A study of the behaviour of mixed monolayers of amphotericin B and dipalmitoyl phosphatidic acid based on hysteresis experiments,1999
A study of the stability of amphotericin B monolayers,1999
Pressure-area isotherms:: the behaviour of cyclosporin/pyrene-labelled phospholipid systems,1999
A novel glycol silicate and its interaction with surfactant for the synthesis of mesoporous silicate,1999
Characterization by fluorescence energy transfer of the core of polyisoprene-poly(methyl methacrylate) diblock copolymer micelles,1999
Surface properties of stigmastanyl phosphorylcholine monolayers spread at the air/water interface,1999
Long-range orientational order of branched chain phospholipid monolayers,1999
Bilayer formation in water from new urea-based double-chain dimethylammonium amphiphiles containing perfluorinated moieties,1999
On the mechanism of solvation forces,1999
Dissolution of anionic surfactants. Effect of cations on the change in heat capacity,1999
Surfactant-DNA complexes in low ionic strength dilute solutions,1999
Interfacial charge in mixed-oxide aqueous suspensions,1999
Interfacial tensions in heptane-aqueous NaCl systems containing Aerosol OT and a second single-chain ionic surfactant,1999
Size distribution in emulsions,1999
Spectroscopic study of polynucleotides in cationic W/O microemulsions,1999
Effect of short-range attractive interactions on the low-frequency electrical conductivity of water-in-oil microemulsions,1999
Measurements of interfacial curvatures and evidence for morphological transition in semifluorinated non-isometric microemulsions,1999
Formation of trichlorofluoromethane hydrate in w/o emulsions studied by differential scanning calorimetry,1999
Physico-chemical properties of dense water/copper(II) bis(2-ethylhexyl) sulfosuccinate/CCl4 microemulsions,1999
Silica-stabilised multiple emulsions,1999
"Variability in the mechanical properties of spider silks on three levels: interspecific, intraspecific and intraindividual",1999
Kinetic studies of chlorine demand of treated water in Daouarat firm and water deeps,1999
"Diet changes in the biochemical composition of the phytoplankton in the Idriss first reservoir (Fes, Morocco)",1999
Analysis of hydrocarbons and fatty acids in superficial sediments collected near the El Jadida industrial sewage (Moroccan Atlantic Coastal),1999
Fluorescence technique applied for the characterization of the infiltration phenomena in an unsaturated porous medium: Evaluation of the pollution risks,1999
Recycling of paper: A method for characterizing the cleanliness of deinked pulps,1999
Development of measuring instruments for the offset printing process improvement,1999
Mechanical and physical properties of fly ashes,1999
"Hydrodynamics in non-newtonian gas/liquid systems mechanically agitated, study of the thinny profile propeller and the Rushton disc turbine",1999
Modeling and simulation of the steady-state behaviour of multiple effect evaporation plants in sugar industry by the Peng-Robinson equation of state,1999
Catalytic wet peroxide oxidation of phenol over mixed [Al-Cu]-pillared clays,1999
Potential applications of solar reactions photocatalysed by the decatungstate anion,1999
"Durability of three-way platinum and rhodium catalysts in oxidising, reducing and cycled environments",1999
Selective catalytic reduction of NO with NH3 in presence of oxygen over copper exchanged NaY zeolites,1999
Removal of chromate ions from water by anionic clays,1999
Adsorption of phenol and its chlorine derivatives on PILCS and organo-PILCS,1999
Removal of pesticides from water by anionic clays,1999
Removal of a methylene blue from aqueous solution over the commercial activated charcoal CECA40,1999
"Copper-zinc catalysts.: X.: Comparison of preparation methods:: co-precipitation, successive precipitations or use of bimetallic precursor",1999
Synthesis and characterisation of Mg-Al hydrotalcites. The use of these catalysts in aldolisation of acetone,1999
Electrooxidation of mesoerythritol on platinum modified or not by adatoms in acid medium,1999
"In situ infrared reflectance spectroscopic study of the electrode/electrolyte interface:: Electrooxidation of 1,3-propanediol on platinum and gold electrodes",1999
Quantitative analysis with the electron microprobe. The first 50 years and beyond,1999
EPMA using low-energy (0.1-1.0 keV) x-rays - an historical perspective,1999
Quantitative X-ray microanalysis of beryllium using a multilayer diffracting device,1999
Standardless semi-quantitative analysis with WDS-EPMA,1999
Development of low-energy x-ray fluorescence micro-distribution analysis using a laser plasma x-ray source and multilayer optics?,1999
The monolithic X-ray polycapillary lens and its application in microbeam X-ray fluorescence,1999
"Characterisation of surface layers formed under natural environmental conditions on medieval stained glass and ancient copper alloys using SEM, SIMS and atomic force microscopy",1999
Behaviors of small molten metal islands on several substrates,1999
New observation method for divergent beam X-ray diffraction patterns,1999
Thin film X-ray microanalysis with the analytical electron microscope,1999
Contrast of scanning ion microscope images compared with scanning electron microscope images for metals,1999
Application of carbon profiling using WDX spectrometry in the SEM to failure analysis in carburized gear teeth,1999
"Electron probe X-ray microanalysis of glass-ceramic carbon electrode surfaces modified by copper, cadmium and lead electrochemical co-deposition",1999
Surface analysis of halide distributions in complex AgX microcrystals by imaging time-of-flight SIMS (TOF-SIMS),1999
"Analyses of petrified wood by electron, X-ray and optical microprobes",1999
Electron probe microanalysis of irradiated nuclear fuel: an overview,1999
A survey of novel X-ray analysis methods,1999
The use of Mn Lα line chemical effects in X-ray analysis to probe sample homogeneity,1999
A new EPMA technique for determination of rare earth elements with the use of automated peak-overlap and modelled background corrections,1999
Chemical inhomogeneity of silicates treated by plasma spraying,1999
"The application of depth distribution, φ(pz) curves to quantitative electron probe microanalysis",1999
Investigation of lead transport effect from glazed pottery to liquid medium by EDXRF and ICP-AES methods,1999
On the structure and chemical composition of chromium based conversion coatings on aluminium: a TOF SIMS study,1999
Detection of crystal lattice defects in microranges of copper by X-ray interferences,1999
"Compositional distinctions between 16th century 'facon-de-Venise' and Venetian glass vessels excavated in Antwerp, Belgium",1999
Characterization of AgxAuy nano particles by TEM and STEM,1999
Indirect monitoring of heavy metals in volcanic gases by synchrotron X-ray microprobe (μ-SRXRF) qualitative analysis of sublimates,1999
"Comparison of the probability density functions for the ranges of electrons, positrons and protons",1999
Study of glass structures and crystalline phases in the PbO-Al2O3-SiO2 system,1999
Composition and thickness determination of thin oxide films: comparison of different programs and methods,1999
Modeling of photon scattering at high x-ray energies:: experiment versus simulation,1999
An analysis of cooling rate influence on the sequence of intermetallic phases precipitation in some commercial aluminium alloys,1999
Screening procedure for detection of dihydropyridine calcium channel blocker metabolites in urine as part of a systematic toxicological analysis procedure for acidic compounds by gas chromatography mass spectrometry after extractive methylation,1999
Self-intoxication with morphine obtained from an infusion pump,1999
Chemical structure and superconductivity,1999
Topological index and thermodynamic properties. 5. How can we explain the topological dependency of thermodynamic properties of alkanes with the topology of graphs?,1999
Directed toward the development of a unified structure theory of polycyclic conjugated hydrocarbons: The Aufbau principle in structure/similarity studies,1999
Three-dimensional quantitative structure-activity relationship (QSAR) and receptor mapping of cytochrome P-45014αDM inhibiting azole antifungal agents,1999
A theoretical concept to rank environmentally significant chemicals,1999
Heats of adsorption of hydrocarbons on zeolite surfaces: A mathematical approach,1999
Holographic electron density shape theorem and its role in drug design and toxicological risk assessment,1999
"Hydrogen bonding parameters for QSAR: Comparison of indicator variables, hydrogen bond counts, molecular orbital and other parameters",1999
New QSAR methods applied to structure-activity mapping and combinatorial chemistry,1999
Indexing scheme and similarity measures for macromolecular sequences,1999
Topological shape and size of peptides: Identification of potential allele specific helper T cell antigenic sites,1999
Prediction of complement-inhibitory activity of benzamidines using topological and geometric parameters,1999
Optimal molecular descriptors based on weighted path numbers,1999
Proton induced structural reorganization of a few carbonyl molecules in the ground and excited states,1999
Superpendentic index: A novel topological descriptor for predicting biological activity,1999
Estimation of the information content in ultraviolet-visible molecular absorption spectrometry,1999
Comparison of Beilstein CrossFirePlusReactions and the selective reaction databases under ISIS,1999
Spectral moments of the edge adjacency matrix in molecular graphs. Benzenoid hydrocarbons,1999
Validation and subsequent development of the DEREK skin sensitization rulebase by analysis of the BgVV list of contact allergens,1999
An effective topological symmetry perception and unique numbering algorithm,1999
Response-surface analyses for toxicity to Tetrahymena pyriformis:: Reactive carbonyl-containing aliphatic chemicals,1999
Conservative electrostatic potential patterns at enzyme active sites:: The anion-cation-anion triad,1999
A novel approach to retrosynthetic analysis using knowledge bases derived from reaction databases,1999
A cellular automata model of the percolation process,1999
Three-dimensional quantitative structure-activity relationships from tuned molecular quantum similarity measures:: Prediction of the corticosteroid-binding globulin binding affinity for a steroid family,1999
Development and validation of a novel variable selection technique with application to multidimensional quantitative structure-activity relationship studies,1999
Modeling antileukemic activity of carboquinones with electrotopological state and chi indices,1999
