Title,Pub Year
Influence of treatment with differentiation-inducing drugs on head and neck carcinoma cell lines,1998
Stealth liposomal doxorubicin in recurrent head neck cancer:: results of a phase-I-study,1998
Neoadjuvant ed adjuvant treatment with interleukin-2 of oral cavity and oropharynx squamous cell carcinoma,1998
Multi-drug combination chemotherapy including cisplatin and 5-FU for advanced head and neck cancer,1998
Establishment of taxol-resistant KB cell line and its characterization,1998
Newly two routes chemotherapy by superselective intra-arterial infusion of high-dose cisplatin and STS for head and neck cancer,1998
Outpatient neoadjuvant chemotherapy (PFL) in advanced head and neck cancer,1998
Palliative medicine in head and neck oncology,1998
Surgical simulation using a stereolithographic 3-dimensional replica - Clinical application to head and neck reconstructive surgery,1998
Vector and computer guided bone segment navigation,1998
Expert supported operation planning in the maxillofacial surgery,1998
3D imaging in plastic simulation surgery,1998
A surgical robotic system for maxillofacial surgery,1998
Advances in computer aided surgery,1998
The Erlangen concept of image guided surgery,1998
Enabling systems for neurosurgery,1998
Microscopic-manipulator system for minimally invasive neurosurgery,1998
An optical high-precision 3D position measurement system suitable for head motion tracking in frameless stereotactic radiosurgery,1998
Intraoperative computed tomography in neurosurgery,1998
Application of fluorescence image measurement to determination of pathological tissue for endoscopic neurosurgery,1998
The use of 3D brain atlases to assist functional neurosurgery,1998
Novel analytical model of the scalp for applications in neurophysiology and neurosurgery,1998
Progress in the European Applications in Surgical Interventions (EASI) project,1998
Neuronavigation in 210 cases: further development of applications and full integration into contemporary neurosurgical practice,1998
"Economic effects of interventional neuroradiology (IVNR) and neurosurgery at Royal Melbourne Hospital, Australia",1998
The human factors in medical robotics,1998
Evaluation of the latissimus dorsi muscle using the tactile sensor,1998
Robot supported insertion of catheters for hyperthermia and brachytherapy,1998
A newly development of stereotactic robot with detachable drive for neurosurgery,1998
Intraoperative navigation techniques: Accuracy tests and clinical report,1998
Advanced hand and vision for surgeon,1998
CT based preoperative planning for total hip arthroplasty,1998
Experiences with the ROBODOC® system in more than 1000 cases,1998
Is there a difference between the planning and the real position of the shaft 300 days after a robot assisted total hip replacement?,1998
A force controlled robot as a surgical tool in total knee arthroplasty,1998
Orthopaedic surgery using portable-type stereo fluoroscope,1998
Computer-aided image-guided bone fracture surgery: Concept and implementation,1998
Accurate X-ray-based navigation in computer-assisted orthopedic surgery,1998
Interactive MR-guided targeting of thyroid nodules: First steps towards minimal invasive surgery,1998
Application of ultrafast computed tomography for minimally invasive coronary artery bypass grafting: Preoperative assessment of left anterior descending artery,1998
An augmented reality system using 3D ultrasonic images for guidance in breast cancer surgery,1998
Head mouse system using a gyro sensor - The man-machine interface for laparoscopic manipulator,1998
Automated microscope calibration for image guided surgery,1998
Adaptive segmentation and standardized visualization of aortic stenosis in tomographical image data for cardiac surgery planning,1998
The virtual ear: A computer based system for simulating otological surgery,1998
Application of mathematical morphology to magnetic resonance imaging,1998
Volume imaging for maxillofacial applications: Estimation and analysis of CT measurement errors,1998
Development of ortho cubic super high resolution CT (Ortho-CT),1998
Clinical use of synthetic image modalities generated from matched CT and MRT data,1998
2D and 3D images generated by cone beam computed tomography (CBCT) for dentomaxillofacial investigations.,1998
A high-resolution CT system using intraoral x-ray detector,1998
Unsharp masking technique for improvement of detectability in digital intraoral radiography,1998
A new method for automatic localization of cephalometric landmarks,1998
An artificial vision system for automatic diagnosis of periodontal disease,1998
Computer-aided biomechanical simulations for the diagnosis of maxillofacial functions,1998
Geometrically deformable models for model-based reconstruction of objects from range images,1998
New approaches in CT artifact suppression - a case study in maxillofacial surgery,1998
"A fast, accurate and easy method to position oral implants using computed tomography",1998
Computer-aided orthodontic treatment planning using a low cost multi-view laser scanning system,1998
Development of a 4 million pixels CCD pickup system for II-DR,1998
DSA image enhancement based on densitometric corrections and optical-flow warping,1998
Quantitative coronary flow analysis using synchrotron two-dimensional aortographic coronary arteriographic system,1998
Performance evaluation of a 50-micron sampling laser film digitizer,1998
Use of ECG triggered image acquisition to improve HRCT of the lung,1998
Three dimensional CT in patients with biliary tract and pancreatic disease,1998
Non-linear CT windows in non-enhanced abdominal CT,1998
Development of intraoperative CT system,1998
Pulmonary MR angiography: Usefulness for preoperative examination of bronchogenic carcinoma,1998
Noninvasive detection of myocardial infarction by MRI: Myocardial motion analyses with velocity encoding cine MRI,1998
3D quantification and visualization of cartilage thickness of femoral head from MR images of multiple slice axes,1998
A multispectral autoradiography based on reconstruction from projections,1998
H2O-PET perfusion Z score image for a diagnosis of Alzheimer's disease,1998
3D image superposition of coronary artery on left ventricle and volume change estimation,1998
Kinetic parameter estimation from dynamic studies of SPECT/PET using artificial neural networks,1998
Gated SPECT in lung scintigraphy-phantom studies and clinical results,1998
Imaging of infiltrative growth of glioma with three-dimensional 201TICI SPECT -: Using integrative three-dimensional imaging of SPECT and CT,1998
Assessment of cerebral hemodynamics in hydrocephalus using a Orbis-Sigma valve -: Three-dimensional voxel analysis and image of 123I-IMP SPECT,1998
A high-speed three-dimensional ultrasound system,1998
A filter and segmentation algorithm for ultrasonic images,1998
Segmentation of ultrasonic images by application of active contour models,1998
Endoscopic joystick for interactive virtual bronchoscopy,1998
Virtual endoscopy and its distribution as VRML-File,1998
Impact of circulatory analysis by computer-assisted endoscopy,1998
Automatic path finding algorithm,1998
Quantification and virtual angioscopy of aortic stenoses by CT and MR,1998
Three-dimensional reconstruction of clustered microcalcifications,1998
Automated pulmonary nodule detection on helical CT images,1998
Mammogram CAD system via computer networks,1998
Automated detection of spicules on digitized mammograms by using multistage pendulum filter,1998
Development of an automated detection system for breast tumors on ultrasonograms,1998
Standard digital image database for chest radiographs with and without a lung nodule,1998
Collaborative development of distributed applications for medical education using WEB-technologies,1998
The interactive anatomical atlas of 3-D flaps,1998
Computer assisted checking system for radiation therapy database,1998
Development of the proton treatment planning system,1998
Real time volume rendering compared to conventional iso-surface techniques,1998
A comparison of a classical and a novel volume rendering methods exemplified in a study of the human cortex,1998
Multiresolution CT head image analysis using simulated annealing,1998
A tool for interactive gaussian modelling of shape variation in roentgencephalometry,1998
An efficient shading method for medical volume data,1998
Evaluation of compressed chest CT image quality using quantitative analysis,1998
"Fusion of CT, MRT, and 3D ultrasound images for the planning of proton beam therapy of ocular tumors",1998
Fast post processing techniques for 3-D angiography volumes,1998
Evaluation of the acceptable JPEG-compression ratio of chest X-ray; Using the method of paired comparison,1998
Comparison of recent algorithms of the 3D volume rendering for MRI head volume,1998
Automatic 3D segmentation of hip joint using geometric active contour model.,1998
Visual Basic based archiving and communication systems for Windows,1998
What should be a series on the DICOM modalities?,1998
Beyond estrogen: DHEA and other androgens,1998
The practical aspects of in vitro maturation of human oocytes,1998
Future directions of in vitro maturation,1998
Cryopreservation of human oocytes: state of the art,1998
The cryopreservation of human ovarian tissue,1998
Cryopreservation of testicular tissue: a highly effective method to provide sperm for successful TESE/ICSI procedures,1998
In vitro maturation (IVM) of human preovulatory oocytes reconstructed by germinal vesicle (GV) transfer,1998
Biochemical-assisted hatching,1998
"Metalloproteinases, cell adhesion and invasion molecules in human implantation and placentation",1998
The fetal transplant: is HLA-G important?,1998
Implantation and placentation: glycodelins,1998
Diagnostic accuracy in preimplantation diagnosis single-cell PCR for mendelian disorders,1998
Preimplantation genetic diagnosis of aneuploidy and translocations,1998
Aneuploidy rates in blastomeres,1998
Genetics of sex determination and its pathology in man,1998
Y chromosome and male fertility genes,1998
"The Y chromosome, DAZ and DAZL",1998
FSH receptor defects and reproduction,1998
LH receptor defects,1998
Androgen receptor mutations and reproduction,1998
Spontaneous and induced abortions: relationship to breast cancer,1998
"Ovarian cancer, infertility and infertility therapy",1998
Polycystic ovary syndrome: medical implications and cardiovascular complications,1998
Emergency powers in a modern state,1998
Neuroprotection in the Emergency Department: other neurological emergencies,1998
Neuroprotection in animal models of stroke and in clinical stroke trials: a new analysis of infarct size,1998
"Training requirements for EMTs, Paramedics and Emergency Physicians (working in the prehospital field)",1998
118 Piedmont: our experience in management of an Emergency System,1998
Sudden cardiac death. Lessons learned from clinical trials,1998
Stroke as an emergency: present status in Europe,1998
The field of Disaster Medicine and the role of CEMEC as a WHO/EHA Collaborating Centre,1998
Stroke and the role of the emergency physician,1998
Research potential in drug misuse,1998
Update on cardiac resuscitation techniques in the Emergency Department,1998
A review of gastro-intestinal emergency endoscopy organisation in Europe,1998
Multimedia teaching in Emergency Medicine,1998
The role of the anaesthesist in digestive endoscopy in the ED,1998
The past and future of Emergency Medicine,1998
The role and attributes of the clinical educator in the Emergency Department,1998
Emergency medicine in Italy versus Europe,1998
Emergency Medicine in Spain,1998
Acute stroke management: early cardiovascular and other complications influencing outcome,1998
Emergency management of acute ischaemic stroke,1998
Thrombolytic therapeutic options in ischemic brain infarction,1998
Patella fractures treatment,1998
About the quality of management of mild cranial traumatisms with cerebral concussion in an Emergency Department (ED): comparison before and after recruitment of a neurologist in the emergencies' staff,1998
Injury of the vertebral artery after closed head trauma: report of two cases,1998
Percutaneous dilational tracheostomy by means of Griggs' technique and Laborde's modified forcep,1998
Diagnosis of duodenal and pancreatic lesions in blunt abdominal trauma,1998
"Emergency and disaster medicine, the educational approach at a Polish medical university",1998
Epidemiology of head trauma in Rome: the GROSINT project Epidemiology of head trauma in Rome: the GROSINT project,1998
Network for telematic neurosurgical consultation in Piemonte. Preliminary results after one year of experience,1998
Nontraumatic headache patient in emergency room: predictive clinical criteria for significant abnormality on cranial computed tomography scan,1998
Early invasive strategy in myocardial infarction in the elderly,1998
Effect of piroxicam in acute soft tissue injuries,1998
The role of Veterinary Medicine in non-epidemic emergencies,1998
Conditional probability of isolated risk factors in young stroke adults,1998
Investigation of Methicillin-resistant Staphylococcus aureus (MRSA) infection in multiple organ failure (MOF) patients,1998
Acute chest pain management in the Emergency Department,1998
Pre-hospital advanced cardiac life support (ACLS): a 20 month activity period of the Territorial Emergency Medical Service of Ferrara,1998
Temporal bone injuries in postmortem observations,1998
Rescue in motorway mass collisions,1998
Flavonoids in the living system - An introduction,1998
Flavonoids and arbuscular-mycorrhizal fungi,1998
The role of glycosylation in flavonol-induced pollen germination,1998
Expression of genes for enzymes of the flavonoid biosynthetic pathway in the early stages of the Rhizobium-legume symbiosis,1998
Prospects for the metabolic engineering of bioactive flavonoids and related phenylpropanoid compounds,1998
Flavonoids of the orange subfamily Aurantioideae,1998
Citrus flavonoids: A review of past biological activity against disease - Discovery of new flavonoids from dancy tangerine cold pressed peel oil solids and leaves,1998
Differentiation of soy sauce types by HPLC profile pattern recognition - Isolation of novel isoflavones,1998
Induction of oxidative stress by redox active flavonoids,1998
Flavonoids in foods as in vitro and in vivo antioxidants,1998
Antithrombogenic and antiatherogenic effects of citrus flavonoids - Contributions of Ralph C. Robbins,1998
Effect of plant flavonoids on immune and inflammatory cell function,1998
Flavonoids: Inhibitors of cytokine induced gene expression,1998
Recent advances in the discovery and development of flavonoids and their analogues as antitumor and anti-HIV agents,1998
Inhibition of mammary cancer by citrus flavonoids,1998
Inhibition of neoplastic transformation and bioavailability of dietary flavonoid agents,1998
Flavonoids as hormones - A perspective from an analysis of molecular fossils,1998
Molecular carcinogenesis in the gastrointestinal tract,1998
Molecular genetics in gastroenterology and hepatology. Where are we and where are we going?,1998
"Current, potential and future prospects for imaging modalities",1998
What is to be expected in acid related disorders:: acid control and Helicobacter pylori,1998
Can cholesterol gallstones be prevented?,1998
Drug therapy of Crohn's disease in the year 1998,1998
What should the clinician know about the cytochromes P450 system?,1998
What causes transient lower esophageal sphincter relaxations?,1998
The role of Helicobacter pylori in gastroesophageal reflux disease,1998
Inflammation and intestinal metaplasia of cardia and gastroesophageal junction,1998
Proton pump inhibitors or laparoscopic antireflux surgery?,1998
Functional disorders of the upper gastrointestinal tract. New concepts,1998
Progress in functional disorders: functional lower intestinal disease,1998
"Expression genetics in cancer research, prognosis, and therapy",1998
Patterns of chromosomal imbalances in carcinomas of the respiratory tract,1998
Inhibition of tumorigenesis in a murine B-cell lymphoma transplant model by c-Myc complementary oligonucleotides,1998
Telomerase inhibition by induced expression of antisense RNA,1998
Ex vivo and in vivo IGF-I antisense RNA strategies for treatment of cancer in humans,1998
Use of the IGF-I antisense strategy in the treatment of the hepatocarcinoma,1998
"Functional involvement of CD44, a family of cell adhesion molecules, in immune responses, tumour progression and haematopoiesis",1998
The influence of CD44 splice variants to the outcome of patients with oral squamous cell carcinoma,1998
Mechanisms and treatment of joint pain,1998
Issues in developing a pediatric pain clinic,1998
"Respiratory changes after CT-guided percutaneous selective versus non selective cordotomies, a comparative study",1998
Psychological characteristics of chronic pain in cancer patients and guidelines for treatment,1998
Pain relief during childbirth,1998
Intrathecal morphine administration with pump for chronic pain therapy: first remarks,1998
Intrathecal infusion of morphine-bupivacaine in the treatment of chronic nonmalignant pain,1998
Inter-relationship between six factors from the multidimensional pain questionnaire (MDQ) and standard psychological questionnaires in chronic pain patients at the pain relief clinic,1998
Knowledge and attitudes of physicians and nurses in palliative medicine,1998
Unilateral increase in thalamic blood flow observed with positron emission tomography in patients with chronic pain,1998
Opioid drugs for non-malignant pain,1998
Thoracic sympathectomy in sympathetic mediated pain,1998
"Chronic regional pain syndrome, CRPS earlier called RSDS, a metabolic disease?",1998
Clinical and pathophysiological aspects of visceral hyperalgesia,1998
Treatment for prevention of post-herpetic neuralgia: acyclovir and prednisolone versus local anesthetic and methylprednisolone by catheter epidural route,1998
Herpes related pain and postherpetic neuralgia,1998
Continuous epidural midazolam with fentanyl for postoperative analgesia,1998
A basal infusion in the treatment of postoperative pain of middle intensity: tramadol vs ketorolac,1998
Trends in obstetrical analgesia,1998
"Substance P, beta-endorphin and met-enkephalin levels in cerebro-spinal fluid (CSF) in patients with acute trauma pain",1998
"The detection of inheritable, pain independent third hyperalgesia in man",1998
NSAIDs through patient-controlled analgesia (PCA) system in the treatment of postoperative pain,1998
Post-operative pain management,1998
Oral administration of Sumatriptan 100 vs 50 in migraine,1998
Anticephalgic photoprotective premedicated mask. A report of a successful double-blind placebo-controlled study of a new treatment for headaches with associated frontalis pain and photophobia,1998
Differential diagnosis of facial pain,1998
Trigeminal neuralgia: percutaneous treatment versus microsurgical decompression,1998
The myofascial pain syndrome and the association with reflex sympathetic dystrophy,1998
Study of dietary risk factors in primary headaches,1998
Stereotomographic trigeminal nucleotractotomy,1998
Use of gabapentin in burning mouth syndrome - Case report,1998
Substance P serum level in post-herpetic neuralgia (PHN) patients,1998
Neuralgia postherpetica: prevalencia en Asturias,1998
Update on the pharmacology of opioids,1998
Baclofen in a continuous intrathecal infusion: An alternative in the treatment of familial multifocal torsion dystonia,1998
Spinal opioids,1998
Effect of systemic and intrathecal Clonidine an postoperative Morphine consumption using PCA,1998
Continuous intrathecal application of the morphine in cancer pain,1998
Indications and contraindications of an ankle block,1998
Does stellate ganglion block influence immune system?,1998
Efficacy of patient-controlled epidural analgesia according to changes of continuous background infusion volume,1998
Anaesthetic blockades in ictioacantotoxism,1998
Preoperative interscalene brachial plexus block for shoulder surgery. Effects over post-operative analgesia,1998
Alleviation of pelvic pain and superior hypogastric plexus block with anterior approach,1998
Sixth cranial nerve palsy after spinal puncture,1998
Effects of low-level laser energy of microcirculation,1998
When all else fails: appropriate use of the tools of the trade for pain management,1998
Physiological mechanisms of spinal cord stimulation for the relief of pain,1998
Lesion profiles of electrode canulas for radiofrequency procedures to treat spinal pain,1998
Nucleus caudalis radiofrequency thermocoagulation for the treatment of chronic cranio-facial pain,1998
The studies of effect of synthetic neuropeptids on sensitivity to pain,1998
Reassessment of the calibration method for joint fluid concentration using vitamin B12,1998
Guided CT treatment with botulinic toxin (Botox) in patients suffering from Pyriform Muscle Syndrome,1998
Pain and disability: the doctor's dilemma,1998
Pain relief by tramadol in pediatric surgical patient,1998
Correlation between orthodontic treatment and craniomandibular disorders,1998
The need for a multidisciplinary pain assessment and treatment program in a University Hospital: the example of the Inselspital,1998
Dexibuprofen: acute pain assessment,1998
Knowledge concerning pain - Differences among specialists,1998
Treatment of the gastroduodenal ulcer,1998
First demonstration of generalised visceral hyperalgesia in angina pectoris sufferers: its possible activity in the crescendo of the disease,1998
Therapeutic indications in radicular and rachis pain: Ketoprofene vs Tramadol,1998
Lumbosacral radiculopathy secondary to metastatic melanoma of unknown primary,1998
Hyaluronidase in the management of pain due to failed back surgery syndrome,1998
The role of the combination of Paracetamol and Codein in the rehabilitation program of patients with mechanical low back pain,1998
Alendronate vs Calcitonin in the treatment of the osteoporotic postmenopausal bone pain,1998
Physical therapy to temporomandibular joint disorder: effect of jaw mobilization,1998
Use of intra-articular hyaluronic acid in burning rheumatoid arthritis,1998
Treatment of osteoarthritic pain with herbal drugs,1998
"Balancing needs, efficiency, and functionality in the provision of modeling software: A perspective of the NIH WinSAAM Project.",1998
Compartmental modeling of human lactation,1998
Modeling protein turnover: A module for teaching modeling,1998
Developing and testing integrated multicompartment models to describe a single-input multiple-output study using the SAAM II software system,1998
Compartmental models: Theory and practice using the SAAM II software system,1998
Approaches to population kinetic analysis with application to metabolic studies,1998
The mathematics behind modeling,1998
Distributing working versions of published mathematical models for biological systems via the Internet,1998
Measurement error and dietary intake,1998
Statistical models for quantitative bioassay,1998
Statistical issues in assay development and use,1998
Statistical tools for the analysis of nutrition effects on the survival of cohorts,1998
Development of a compartmental model describing the dynamics of vitamin A metabolism in men,1998
Compartmental models of vitamin A and β-carotene metabolism in women,1998
The dynamics of folic acid metabolism in an adult given a small tracer dose of 14C-folic acid,1998
Human zinc metabolism: Advances in the modeling of stable isotope data,1998
Key features of copper versus molybdenum metabolism models in humans,1998
Insights into bone metabolism from calcium kinetic studies in children,1998
Modeling of energy expenditure and resting metabolic rate during weight loss in humans,1998
Development and application of a compartmental model of 3-methylhistidine metabolism in humans and domestic animals,1998
Modeling ruminant digestion and metabolism,1998
"Designing a radioisotope experiment using a dynamic, mechanistic model of protein turnover",1998
Protocol development for biological tracer studies,1998
Plasma source mass spectrometry in experimental nutrition,1998
Accelerator mass spectrometry as a bioanalytical tool for nutritional research,1998
Pathogenesis of ductal plate abnormalities,1998
Biliary atresia,1998
Development of self-recognition systems in natural killer cells,1998
Activating and inhibitory NK cell receptors,1998
Regulation of immune responses by inhibitory receptors,1998
Innate functions of epithelial γδ T cells,1998
Monte-Carlo simulation of Doppler shift for laser light propagation in human teeth,1998
Real time monitoring of pulsatile change in hemoglobin concentrations of cerebral tissue by a portable tissue oximeter with a 10-Hz sampling rate,1998
Compression of the photoprobe is effective to reduce Hb signals of the frontal skin in near infrared spectrophotometric cerebral tissue oximetry.,1998
Stochastic description of wave propagation in random media,1998
Imaging of scattering inhomogeneities within highly diffusing media,1998
Transmission measurements on tissue-like phantoms: a simple system for optical parameters determination,1998
Changes in oxygenation and phosphocreatine during exercise and recovery in relation to fiber types and capillary supply in human skeletal muscle,1998
Improved quantification of chromophore concentrations in near infrared spectroscopy using prior knowledge,1998
Critikon 2020: A clinical experience.,1998
Automated quantitation of tissue components using real-time spectroscopy,1998
Fabrication of dynamic optical head phantoms from an MRI head model,1998
Quantitation methods for determining the intrinsic composition of breast tissue in vivo using near-infrared transillumination.,1998
The effect of a non-scattering layer on time-resolved photon migration paths.,1998
Comparison of sampling methods for time and frequency domain signals in Monte Carlo simulations of light migration in turbid material,1998
Monte Carlo prediction of meantime photon measurement density functions,1998
Frequency domain Monte Carlo prediction of light propagation in scattering bodies with clear region,1998
Simulation of the real-time optical tomography reconstruction using photon trajectory application to the case of strongly scattering media,1998
An exact description of the photon migration in anisotropically scattering media,1998
Photon trajectory in strongly scattering media transilluminated by the sine-modulated laser radiation.,1998
Reflectance tomography of two-layered turbid media with diffuse photon-density waves,1998
Application of parallel computing to a Monte Carlo code for photon transport in turbid media,1998
Testing near infrared spectrophotometry using a liquid neonatal head phantom,1998
Measurement of in-vivo hemoglobin concentration using diffuse reflectance.,1998
Dual-wavelength multichannel system for time-resolved oximetry,1998
Multivariate spectral analysis of the beat-to-beat sampled cortical NIRS-signals and the heart rate variability,1998
Episodes of apnea and bradycardia in the preterm newborn: impact on cerebral oxygenation measured by near infrared spectrophotometry,1998
In vivo characterization of tissue efflux rates of cyanine dyes by near-infrared spectroscopy,1998
Imaging of cutaneaous blood vessels using photoacoustic tissue scanning (PATS),1998
"Light scattering properties of bovine muscle tissue in vitro, a comparison of methods",1998
Two- and three-dimensional optical tomography of finger joints for diagnostics of rheumatoid arthritis,1998
Coherent and non-coherent light transport in living tissues impregnated by endogenous or exogenous fluids and gels,1998
Ultrasound marked photons paths in scattering media:: a multiplexed signal processing approach,1998
Follow-up in patients with subdural haematomas using near infrared spectroscopy (NIRS),1998
Clinical applications of frequency-domain optical mammography,1998
Calculation of local optical properties in highly scattering media using a-priori structural information for application to simultaneous NIR-MR breast examination.,1998
CW imager and image characteristics analysis,1998
Image reconstruction for optical tomography using photon density waves,1998
Effect of refractive index and calibration factor on image reconstruction in Optical Tomography,1998
In vivo absorption and scattering spectra of human tissues by time-resolved reflectance,1998
Transillumination of breast phantoms using diffuse photon density waves,1998
"A large-area, 97 μm pitch, indirect-detection, active matrix, flat-panel imager (AMFPI)",1998
Improved imaging performance of a 14x17-inch Direct Radiography™ System using Se/TFT detector,1998
Large area x-ray image sensing using a PbI2 photoconductor,1998
Technical and clinical results of an experimental Flat Dynamic (digital) X-ray image Detector (FDXD) system with real-time corrections,1998
New CsI/a-Si 17 x 17 X-ray flat panel detector provides superior detectivity and immediate direct digital output for General Radiography systems,1998
A diffraction spectrometer for spectral analysis of mammographic x-ray sources,1998
Resolution properties of a large area quasi-monochromatic X-ray source for mammography,1998
Monochromatic plasma x-ray generator and its applications,1998
Energy selective laser-based x-ray source for mammography,1998
High resolution scanned-slit x-ray imaging using a refractive lens for x-ray focusing,1998
Investigation of an acoustical holography system for real-time imaging,1998
Three-dimensional ultrasound imaging of the prostate,1998
Propagation and imaging of wideband three-dimensional ultrasound fields,1998
Local motion suppression in magnetic resonance imaging,1998
Reconstruction aspects of spiral scan magnetic resonance imaging,1998
An advanced clinical KCD scanner for digital radiography,1998
"Flat-panel detector, CCD cameras and electron beam tube based video camera for use in portal imaging",1998
Portal imaging with a CsI(Tl) transparent scintillator x-ray detector,1998
Image quality of scintillator based X-ray electronic imagers,1998
Electronic portal imaging device (EPID) based on a novel camera with avalanche multiplication,1998
An integrated CMOS-selenium x-ray detector for digital mammography,1998
A technique to improve the effective fill factor of digital mammographic imagers,1998
Linear-systems modeling of parallel cascaded stochastic processes: The NPS of radiographic screens with reabsorption of characteristic x radiation,1998
"Prewhitening matched filter: practical implementation, SNR estimation and bias reduction",1998
A simplified method of estimating noise power spectra,1998
Synthesizing a parallel-projection image from pinhole data,1998
Image quantization: statistics and modeling,1998
Region-of-interest cone beam CT with a spiral scan,1998
New classes of helical weighting algorithms with applications to fast CT reconstruction,1998
Improving the temporal response of computed tomography fluoroscopy,1998
Computed Rotational Angiography: System performance assessment using in vitro and in vivo models,1998
Selenium flat panel detector-based volume tomographic angiography imaging: Phantom studies,1998
The effect of secondary radiations on the performance of digital radiographic detectors,1998
Influence of scatter reduction on lesion signal-to-noise ratio and lesion detection in digital chest radiography,1998
Flat-field correction technique for digital detectors,1998
Signal to noise ratio and radiation dose as function of photon energy in mammography.,1998
Three-dimensional coded aperture techniques in diagnostic nuclear medicine imaging,1998
Flat panel imaging system for fluoroscopy applications,1998
Development of a selenium-based flat-panel detector for real-time radiography and fluoroscopy,1998
Dynamic X-ray imaging system based on an amorphous silicon thin-film array,1998
"Detective quantum efficiency of direct, flat panel x-ray imaging detectors for fluoroscopy",1998
Real-time diagnostic imaging with a novel X-ray detector with multiple screen - CCD sensors,1998
A physical image quality evaluation of a CCD-based X-ray image intensifier digital fluorography system for cardiac applications,1998
New amorphous-silicon image sensor for x-ray diagnostic medical imaging applications,1998
Novel large area MIS-type X-ray image sensor for digital radiography,1998
Clinical evaluation of a full field digital projection radiography detector,1998
A new large area X-ray image sensor,1998
Screen design for flat-panel imagers in diagnostic radiology,1998
Digital radiology using amorphous selenium and active matrix flat panel readout: Photoconductive gain and gain fluctuations,1998
Selenium direct converter structure for static and dynamic x-ray detection in medical imaging applications,1998
Amorphous silicon dual mode medical imaging system,1998
Test results from a pixel readout chip for 2D dynamic X-ray imaging,1998
"Thin Film Transistor array technology for high performance, direct conversion X-ray sensors",1998
Novel direct digital modular X-ray device and system,1998
Detection characterization of Cd1-xZnxTe detectors for x-ray linear arrays,1998
DQE and system optimization for indirect-detection flat-panel imagers in diagnostic radiology,1998
Improved spatial resolution in flat-panel imaging systems,1998
New photostimulable phosphor materials for imaging plate of computed radiography,1998
A novel dual screen dual film combination for mammography,1998
Detective quantum efficiency of a CsI:Tl scintillator based scanning slot x-ray detector for digital mammography,1998
Characterization of the behaviour of dissociated neurons exposed to dielectrophoretic forces,1998
In vitro monitoring of cytochrome oxidase activity in neuronal cells.,1998
A modification and purify method to culture the Schwann cells by Adult SD rat.,1998
Patterning of populations of spinal cord neurons on silicon micromachined substrates by means of a microfluidic system,1998
Chitosan inhibits gap junction formation and contraction of an in vitro wound model,1998
Cellular characterisation and separation: Dielectrophoretically Activated Cell Sorting (DACS),1998
Mechanical manipulation of human osteoblast and chondrocyte cells with 'optical tweezers',1998
Measurements of absorption coefficients within biological tissue in vitro,1998
Study of laser autofluorescence of human colon tissues,1998
Monte Carlo simulation to measure light dosimetry within the biological tissue,1998
Influence of bioelectret collagen on cell growth in vitro,1998
Sub-micrometre AC electrokinetics,1998
A microfabricated reactor for cell-free protein synthesis - (2nd report: translation of natural mRNAs),1998
The development of an ova holding device made of microporous glass plate for genetic engineering,1998
Electrical parameters of human blood,1998
Microfabricated structure for nonlinear dynamics observation of cell network,1998
Modeling of the current density distribution under surface poster-tibial-nerve electric stimulator,1998
Model of the action potential in a peripheral nerve. A control dynamic approach,1998
Simulation of the in fluence of tissue inhomogeneity on nerve excitation elicited by magnetic stimulation,1998
Variability of the lengths of the internodal segments of myelinated nerve fibers: Influence on electrical stimulus thresholds,1998
On the importance of configuration and closure of nerve cuff electrodes for recording,1998
Ontogeny of paired-pulse responses in the dentate gyrus,1998
Dynamic coordination and synchronization plots of dynamic phase relations,1998
Applying nonlinear dynamics to transcranial Doppler time-series analysis for assessing cerebral autoregulation,1998
Structure detection of nonlinear dynamic systems using bootstrap methods,1998
Orientation and deformation of erythrocytes due to flow,1998
Dynamical structures of integral pulse frequency modulation (IPFM) model with its applications to physiological systems,1998
System identification of a circadian signal source using BP neural networks,1998
Robust identification of time-varying system dynamics with non-white inputs and output noise,1998
Identification of time-varying joint dynamics using wavelets,1998
A method to estimate the input function non-invasively for neurologic FDG-PET studies,1998
A Petri net based model of patient-flows in a progressive patient-care system,1998
Closed-loop system for Total Intravenous Anesthesia by simultaneously administering two anesthetic drugs,1998
Detection and characterization of evoked quantal depolarizations in smooth muscle,1998
Characterization of single-channel depolarizations in smooth muscle by analysis of ATP-activated membrane voltage noise,1998
Computer simulation of intestinal motor activity,1998
Multiparametric analysis of non-invasive blood pressure variability including methods of nonlinear dynamics,1998
Can the blood content of the tissues be determined optically during pulse oximetry without knowledge of the oxygen saturation? An in-vitro investigation,1998
The study of the relationship between arterial blood pressure and blood flow distribution,1998
Level set methods and MR image segmentation for geometric modeling in computational hemodynamics,1998
A kinetic model of control on secretion in neuroendocrine cells,1998
Circulatory parameter extraction from digital plethysmogram I: Waveform analysis of digital plethysmogram,1998
Reflection and ectopic activity induced by early afterdepolarizations. A computer modeling study,1998
Evaluation of mental workload by fluctuation analysis of pupil area,1998
Effects of aldose reductase inhibitor in diabetic rats,1998
Theoretical analysis of mode of heptanol action on smooth muscle synaptic potentials,1998
Estimation of trunk extracellular volume by bioimpedance,1998
Parameter estimation of lumped element circuit for tissue impedance,1998
An uncoupled oscillator model of the Hoffmann reflex,1998
Design of glucose control via symbolic computation,1998
